OBJECTID,LEASE_NUMBER,BUS_ASC_NAME,IBLA_APPEAL_FLAG,LEASE_EXPIR_DATE,LEASE_STATUS_CD,LEASE_EFF_DATE,LEASE_EXPT_EXPIR,LEASE_STATUS_CHANGE_DT,LEASE_SECT_AREA,LEASE_SEGR_FLAG,LSE_STAT_EFF_DT,SERIAL_TYPE_CODE,SEGR_XREF_NUM,RGN_APPEAL_FLAG,PEND_LITIG_FLAG,ROYALTY_RATE,INITIAL_AREA,MINERAL_TYPE_CD,BID_SYSTEM_CODE,BID_AMOUNT,PRIMARY_TERM,SALE_DATE,SALE_NUMBER,CURRENT_AREA,ACRE_HECTARE_CD,MMS_REGION_CODE,PROT_NUMBER,PROT_NAME,BLOCK_NUMBER,AREA_CODE,AC_LAB,DATUM_CODE,TRACT_NUMBER,MMS_PLAN_AREA_CD,LEASE_IS_ACTIVE,NOTES,Shape__Area,Shape__Length
70,Y00020,PLACID,,1978/11/15 00:00:00+00,RELINQ,1976/06/01 00:00:00+00,1981/05/31 00:00:00+00,1978/11/15 00:00:00+00,0,N,1978/11/15 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,2321800,5,1976/04/13 00:00:00+00,39,2304,H,Y,NO07-01,Icy Bay                                                     ,121,IB,IB121,0,39057,GOA,N,,0.00369795209917356,0.25781351323925
71,Y01130,TEXACO,,1994/04/25 00:00:00+00,NO-ISS,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/04/25 00:00:00+00,0,N,1994/04/25 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,231240,10,1988/03/16 00:00:00+00,97,2304,H,Y,NR07-03,Barter Island                                               ,986,BI,BI986,0,1130,BFT,N,,0.00541928580059903,0.337929397555816
72,Y01935,ASRC EXPL,,2020/04/16 00:00:00+00,RELINQ,2007/08/01 00:00:00+00,,2020/04/16 00:00:00+00,0,,2020/04/16 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,92239,10,2007/04/18 00:00:00+00,202,2304,H,Y,NR06-04,Flaxman Island                                              ,6558,FI,FI6558,1,01935,BFT,N,,0.00554431224918517,0.343771693373223
73,Y01936,ASRC EXPL,,2020/04/16 00:00:00+00,RELINQ,2007/07/01 00:00:00+00,,2020/04/16 00:00:00+00,0,,2020/04/16 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,2104239,10,2007/04/18 00:00:00+00,202,2304,H,Y,NR06-04,Flaxman Island                                              ,6559,FI,FI6559,1,01936,BFT,N,,0.0055444947010983,0.343790605290722
74,Y01937,ASRC EXPL,,2020/04/16 00:00:00+00,RELINQ,2007/07/01 00:00:00+00,,2020/04/16 00:00:00+00,0,,2020/04/16 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,394239,10,2007/04/18 00:00:00+00,202,2304,H,Y,NR06-04,Flaxman Island                                              ,6560,FI,FI6560,1,01937,BFT,N,,0.00554387620013586,0.343792652434356
75,Y01938,SHELL,,2016/06/28 00:00:00+00,RELINQ,2007/08/01 00:00:00+00,,2016/06/28 00:00:00+00,0,,2016/06/28 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,92239,10,2007/04/18 00:00:00+00,202,2304,H,Y,NR06-04,Flaxman Island                                              ,6561,FI,FI6561,1,01938,BFT,N,,0.00554369959991163,0.343798670851916
76,Y01939,SHELL,,2016/06/28 00:00:00+00,RELINQ,2007/08/01 00:00:00+00,,2016/06/28 00:00:00+00,0,,2016/06/28 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,92239,10,2007/04/18 00:00:00+00,202,2304,H,Y,NR06-04,Flaxman Island                                              ,6562,FI,FI6562,1,01939,BFT,N,,0.0055438398003389,0.343817780881186
77,Y01940,ASRC EXPL,,2020/04/16 00:00:00+00,RELINQ,2007/07/01 00:00:00+00,,2020/04/16 00:00:00+00,0,,2020/04/16 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,14104239,10,2007/04/18 00:00:00+00,202,2304,H,Y,NR06-04,Flaxman Island                                              ,6609,FI,FI6609,1,01940,BFT,N,,0.00553220560050249,0.343238418927618
78,Y01941,ASRC EXPL,,2020/04/16 00:00:00+00,RELINQ,2007/07/01 00:00:00+00,2019/07/03 00:00:00+00,2020/04/16 00:00:00+00,0,,2020/04/16 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,5204239,10,2007/04/18 00:00:00+00,202,2304,H,Y,NR06-04,Flaxman Island                                              ,6610,FI,FI6610,1,01941,BFT,N,,0.00553137444967433,0.343230848640753
79,Y01942,ASRC EXPL,,2020/04/16 00:00:00+00,RELINQ,2007/07/01 00:00:00+00,,2020/04/16 00:00:00+00,0,,2020/04/16 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,494239,10,2007/04/18 00:00:00+00,202,2304,H,Y,NR06-04,Flaxman Island                                              ,6611,FI,FI6611,1,01942,BFT,N,,0.00553143425076996,0.343246064840783
80,Y01943,ASRC EXPL,,2020/04/16 00:00:00+00,RELINQ,2007/08/01 00:00:00+00,,2020/04/16 00:00:00+00,0,,2020/04/16 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,92239,10,2007/04/18 00:00:00+00,202,2304,H,Y,NR06-04,Flaxman Island                                              ,6612,FI,FI6612,1,01943,BFT,N,,0.00553154264980549,0.343264906404801
81,Y01944,ASRC EXPL,,2020/04/16 00:00:00+00,RELINQ,2007/07/01 00:00:00+00,,2020/04/16 00:00:00+00,0,,2020/04/16 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,404239,10,2007/04/18 00:00:00+00,202,2304,H,Y,NR06-04,Flaxman Island                                              ,6660,FI,FI6660,1,01944,BFT,N,,0.00552037739998923,0.342699516502313
82,Y01945,ASRC EXPL,,2020/04/16 00:00:00+00,RELINQ,2007/08/01 00:00:00+00,,2020/04/16 00:00:00+00,0,,2020/04/16 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,92239,10,2007/04/18 00:00:00+00,202,2304,H,Y,NR06-04,Flaxman Island                                              ,6662,FI,FI6662,1,01945,BFT,N,,0.00552033105032024,0.342724060343631
83,Y01868,SHELL,,2015/07/16 00:00:00+00,RELINQ,2007/08/01 00:00:00+00,2017/07/31 00:00:00+00,2015/07/16 00:00:00+00,0,,2015/07/16 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,57678,10,2007/04/18 00:00:00+00,202,2304,H,Y,NR06-03,Beechey Point                                               ,6012,BP,BP6012,1,01868,BFT,N,,0.00567487574880943,0.349979101625089
84,Y01867,SHELL,,2015/07/16 00:00:00+00,RELINQ,2007/08/01 00:00:00+00,2017/07/31 00:00:00+00,2015/07/16 00:00:00+00,0,,2015/07/16 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,57678,10,2007/04/18 00:00:00+00,202,2304,H,Y,NR06-03,Beechey Point                                               ,6011,BP,BP6011,1,01867,BFT,N,,0.00567495090035663,0.350000123923274
85,Y01866,SHELL,,2015/07/16 00:00:00+00,RELINQ,2007/08/01 00:00:00+00,2017/07/31 00:00:00+00,2015/07/16 00:00:00+00,0,,2015/07/16 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,57678,10,2007/04/18 00:00:00+00,202,2304,H,Y,NR06-03,Beechey Point                                               ,6010,BP,BP6010,1,01866,BFT,N,,0.00567415349996736,0.350005830512758
86,Y01865,SHELL,,2015/07/16 00:00:00+00,RELINQ,2007/08/01 00:00:00+00,2017/07/31 00:00:00+00,2015/07/16 00:00:00+00,0,,2015/07/16 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,57678,10,2007/04/18 00:00:00+00,202,2304,H,Y,NR06-03,Beechey Point                                               ,6009,BP,BP6009,1,01865,BFT,N,,0.00567345009949349,0.350015595624678
87,Y01109,PHILLIPS,,1998/04/30 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1998/04/30 00:00:00+00,456.86,N,1998/04/30 00:00:00+00,L,,,,12.5,456.86,O&G,R 1/8,37840,10,1988/03/16 00:00:00+00,97,456.86,H,Y,NR06-04,Flaxman Island                                              ,8050,FI,FI8050,0,1109,BFT,N,,0.00108312615247996,0.256509371978894
88,Y01148,SHELL,,1992/04/28 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/04/28 00:00:00+00,0,N,1992/04/28 00:00:00+00,L,,,,12.5,1580.39,O&G,R 1/8,144000,10,1988/03/16 00:00:00+00,97,1580.39,H,Y,NR07-05,Demarcation Point                                           ,16,DP,DP16,0,1148,BFT,N,,0.00370926279447303,0.360662787680571
89,Y01152,ARCO,,1992/10/28 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/10/28 00:00:00+00,0,N,1992/10/28 00:00:00+00,L,,,,12.5,1052.12,O&G,R 1/8,80100,10,1988/03/16 00:00:00+00,97,1052.12,H,Y,NR07-05,Demarcation Point                                           ,61,DP,DP61,0,1152,BFT,N,,0.00246492540645704,0.316496803527532
90,Y01110,PHILLIPS,,1994/07/26 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/07/26 00:00:00+00,0,N,1994/07/26 00:00:00+00,L,,,,12.5,1847.14,O&G,R 1/8,152480,10,1988/03/16 00:00:00+00,97,1847.14,H,Y,NR06-04,Flaxman Island                                              ,805,FI,FI805,0,1110,BFT,N,,0.0047805727508603,0.326286821581084
91,Y01149,SHELL,,1992/04/28 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/04/28 00:00:00+00,790.85,N,1992/04/28 00:00:00+00,L,,,,12.5,790.85,O&G,R 1/8,72000,10,1988/03/16 00:00:00+00,97,790.85,H,Y,NR07-05,Demarcation Point                                           ,170,DP,DP170,0,1149,BFT,N,,0.00185571630208869,0.262004479878158
92,Y01063,AMERADA,,1996/03/27 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1996/03/27 00:00:00+00,0,N,1996/03/27 00:00:00+00,L,,,,12.5,2243.96,O&G,R 1/8,200110,10,1988/03/16 00:00:00+00,97,2243.96,H,Y,NR05-04,Harrison Bay                                                ,97,HB,HB97,0,1063,BFT,N,,0.00550457719600672,0.339077073509617
93,Y01112,PHILLIPS,,1998/04/30 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1998/04/30 00:00:00+00,2031.01,N,1998/04/30 00:00:00+00,L,,,,12.5,2031.01,O&G,R 1/8,126500,10,1988/03/16 00:00:00+00,97,2031.01,H,Y,NR06-04,Flaxman Island                                              ,8930,FI,FI8930,0,1112,BFT,N,,0.00497353915125132,0.449559651027272
94,Y01116,ARCO,,1992/03/26 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/03/26 00:00:00+00,1491.77,N,1992/03/26 00:00:00+00,L,,,,12.5,1491.77,O&G,R 1/8,164300,10,1988/03/16 00:00:00+00,97,1491.77,H,Y,NR07-03,Barter Island                                               ,8440,BI,BI8440,0,1116,BFT,N,,0.00396366060067521,0.406349331841211
95,Y01117,ARCO,,1992/03/26 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/03/26 00:00:00+00,2213.42,N,1992/03/26 00:00:00+00,L,,,,12.5,2213.42,O&G,R 1/8,383400,10,1988/03/16 00:00:00+00,97,2213.42,H,Y,NR07-03,Barter Island                                               ,8460,BI,BI8460,0,1117,BFT,N,,0.00524252589821117,0.331699358687852
96,Y01121,TEXACO,,1995/03/03 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1995/03/03 00:00:00+00,2187.31,N,1995/03/03 00:00:00+00,L,,,,12.5,2187.31,O&G,R 1/8,751550,10,1988/03/16 00:00:00+00,97,2187.31,H,Y,NR07-03,Barter Island                                               ,9370,BI,BI9370,0,1121,BFT,N,,0.00513686729846086,0.325410283670447
97,Y01122,CONOCO,,1997/04/16 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1997/04/16 00:00:00+00,530.27,N,1997/04/16 00:00:00+00,L,,,,12.5,530.27,O&G,R 1/8,95830,10,1988/03/16 00:00:00+00,97,530.27,H,Y,NR07-03,Barter Island,9386,BI,BI9386,0,1122,BFT,N,,0.00124993600093148,0.219876614608401
98,Y01127,TEXACO,,1995/03/03 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1995/03/03 00:00:00+00,1055.81,N,1995/03/03 00:00:00+00,L,,,,12.5,1055.81,O&G,R 1/8,301285,10,1988/03/16 00:00:00+00,97,1055.81,H,Y,NR07-03,Barter Island                                               ,9810,BI,BI9810,0,1127,BFT,N,,0.00233202804975008,0.273428340748926
99,Y01128,CONOCO,,1997/04/16 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1997/04/16 00:00:00+00,2221.06,N,1997/04/16 00:00:00+00,L,,,,12.5,2221.06,O&G,R 1/8,151350,10,1988/03/16 00:00:00+00,97,2221.06,H,Y,NR07-03,Barter Island                                               ,9820,BI,BI9820,0,1128,BFT,N,,0.00522344694854837,0.326748105937722
100,Y01141,SHELL,,,NO-ISS,,,,0,N,,L,,,,12.5,2020.84,O&G,R 1/8,131000,10,1988/03/16 00:00:00+00,97,2020.84,H,Y,NR07-04,Mackenzie Canyon North                                      ,885,0K,0K885,0,1141,BFT,N,,0.00477240405052726,0.318445313163511
101,Y01145,SHELL,,,NO-ISS,,,,0,N,,L,,,,12.5,1186.32,O&G,R 1/8,77000,10,1988/03/16 00:00:00+00,97,1186.32,H,Y,NR07-04,Mackenzie Canyon North                                      ,929,0K,0K929,0,1145,BFT,N,,0.0027973069500149,0.259418268109388
102,Y01146,SHELL,,,NO-ISS,,,,0,N,,L,,,,12.5,2193.85,O&G,R 1/8,151000,10,1988/03/16 00:00:00+00,97,2193.85,H,Y,NR07-04,Mackenzie Canyon North                                      ,972,0K,0K972,0,1146,BFT,N,,0.00516075969972007,0.325067589630219
103,Y01154,MOBIL,,1994/04/06 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/04/06 00:00:00+00,0,N,1994/04/06 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,201139,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),725,0A,0A725,0,1154,BFT,N,,0.00607483945168497,0.368416508000277
104,Y01153,MOBIL,,1994/04/06 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/04/06 00:00:00+00,0,N,1994/04/06 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,201139,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),724,0A,0A724,0,1153,BFT,N,,0.00607475259948842,0.368417122247869
105,Y01157,MOBIL,,1994/04/06 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/04/06 00:00:00+00,0,N,1994/04/06 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,285139,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),768,0A,0A768,0,1157,BFT,N,,0.00606033629992453,0.367746892128699
106,Y01156,AMOCO,,1994/04/06 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/04/06 00:00:00+00,0,N,1994/04/06 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,707000,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),767,0A,0A767,0,1156,BFT,N,,0.00606054584841331,0.367762548863837
107,Y01155,AMOCO,,1994/04/06 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/04/06 00:00:00+00,0,N,1994/04/06 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,511000,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),766,0A,0A766,0,1155,BFT,N,,0.00606081315072515,0.367783367330033
108,Y01172,TEXACO,,1992/04/09 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/04/09 00:00:00+00,0,N,1992/04/09 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,156315,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-08,(Unnamed),794,0B,0B794,0,1172,BFT,N,,0.00604643470160227,0.36709648679033
109,Y01160,MOBIL,,1994/04/06 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/04/06 00:00:00+00,0,N,1994/04/06 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,201139,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),812,0A,0A812,0,1160,BFT,N,,0.00604635029958445,0.367096664305128
110,Y01173,TEXACO,,1992/04/09 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/04/09 00:00:00+00,0,N,1992/04/09 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,156315,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-08,(Unnamed),795,0B,0B795,0,1173,BFT,N,,0.00604655845017987,0.36710685826762
111,Y01159,AMOCO,,1994/04/06 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/04/06 00:00:00+00,0,N,1994/04/06 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,707000,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),811,0A,0A811,0,1159,BFT,N,,0.00604634235060075,0.367102016716997
112,Y01174,TEXACO,,1992/04/09 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/04/09 00:00:00+00,0,N,1992/04/09 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,156315,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-08,(Unnamed),796,0B,0B796,0,1174,BFT,N,,0.00604654779999692,0.367112195003983
113,Y01158,AMOCO,,1994/04/06 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/04/06 00:00:00+00,0,N,1994/04/06 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,511000,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),810,0A,0A810,0,1158,BFT,N,,0.00604568589915289,0.367103040376534
114,Y01175,TEXACO,,1992/04/09 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/04/09 00:00:00+00,0,N,1992/04/09 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,156315,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-08,(Unnamed),839,0B,0B839,0,1175,BFT,N,,0.00603257009970548,0.366456251638076
115,Y01163,AMOCO,,1994/04/06 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/04/06 00:00:00+00,0,N,1994/04/06 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,165000,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),855,0A,0A855,0,1163,BFT,N,,0.00603257274997304,0.366462018822437
116,Y01162,MOBIL,,1994/04/06 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/04/06 00:00:00+00,0,N,1994/04/06 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,245139,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),854,0A,0A854,0,1162,BFT,N,,0.0060321766004563,0.366452242373058
117,Y01161,MOBIL,,1994/04/06 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/04/06 00:00:00+00,0,N,1994/04/06 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,192277,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),853,0A,0A853,0,1161,BFT,N,,0.00603230514934694,0.366467714431649
118,Y01166,AMOCO,,1994/04/06 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/04/06 00:00:00+00,0,N,1994/04/06 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,165000,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),898,0A,0A898,0,1166,BFT,N,,0.00601818959876255,0.365801942593177
119,Y01165,AMOCO,,1994/04/06 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/04/06 00:00:00+00,0,N,1994/04/06 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,406000,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),897,0A,0A897,0,1165,BFT,N,,0.00601760945119167,0.36580723628675
120,Y01164,ARCO,,1992/04/27 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/04/27 00:00:00+00,0,N,1992/04/27 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,182080,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),896,0A,0A896,0,1164,BFT,N,,0.00601756780088181,0.365817074360764
121,Y01168,AMOCO,,1994/04/06 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/04/06 00:00:00+00,0,N,1994/04/06 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,406000,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),941,0A,0A941,0,1168,BFT,N,,0.00600430669874186,0.365165987449437
122,Y01167,AMOCO,,1994/04/06 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/04/06 00:00:00+00,0,N,1994/04/06 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,406000,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),940,0A,0A940,0,1167,BFT,N,,0.00600358140036406,0.365166633485197
123,Y01171,AMOCO,,1994/04/06 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/04/06 00:00:00+00,0,N,1994/04/06 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,406000,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),984,0A,0A984,0,1171,BFT,N,,0.0059902738994424,0.364525081555628
124,Y01170,AMOCO,,1994/04/06 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1994/04/06 00:00:00+00,0,N,1994/04/06 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,165000,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),983,0A,0A983,0,1170,BFT,N,,0.00599051150038576,0.364550103382222
125,Y01169,ARCO,,1992/04/01 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/04/01 00:00:00+00,0,N,1992/04/01 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,175005,10,1988/03/16 00:00:00+00,97,2304,H,Y,NS04-07,(Unnamed),970,0A,0A970,0,1169,BFT,N,,0.00598271070066403,0.364763543640108
126,Y00958,ARCO,,1992/04/01 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/04/01 00:00:00+00,0,N,1992/04/01 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,175005,10,1988/03/16 00:00:00+00,97,2304,H,Y,NR04-01,Hanna Shoal                                                 ,3,0F,0F3,0,958,BFT,N,,0.00596910059994116,0.364123073823364
127,Y00959,ARCO,,1992/04/01 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/04/01 00:00:00+00,0,N,1992/04/01 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,175005,10,1988/03/16 00:00:00+00,97,2304,H,Y,NR04-01,Hanna Shoal                                                 ,48,0F,0F48,0,959,BFT,N,,0.00595662319938128,0.363457073162121
128,Y00962,TEXACO,,1992/04/09 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/04/09 00:00:00+00,0,N,1992/04/09 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,162450,10,1988/03/16 00:00:00+00,97,2304,H,Y,NR04-01,Hanna Shoal                                                 ,102,0F,0F102,0,962,BFT,N,,0.00594755280144454,0.362627992102524
129,Y00961,TEXACO,,1992/04/09 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/04/09 00:00:00+00,0,N,1992/04/09 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,162450,10,1988/03/16 00:00:00+00,97,2304,H,Y,NR04-01,Hanna Shoal                                                 ,101,0F,0F101,0,961,BFT,N,,0.00594796679979481,0.362665793686162
130,Y00960,AMOCO,,1993/04/01 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1993/04/01 00:00:00+00,0,N,1993/04/01 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,214000,10,1988/03/16 00:00:00+00,97,2304,H,Y,NR04-01,Hanna Shoal                                                 ,92,0F,0F92,0,960,BFT,N,,0.0059420878515084,0.36279855855536
131,Y00965,TEXACO,,1992/04/09 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/04/09 00:00:00+00,0,N,1992/04/09 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,162450,10,1988/03/16 00:00:00+00,97,2304,H,Y,NR04-01,Hanna Shoal                                                 ,145,0F,0F145,0,965,BFT,N,,0.00593417959953513,0.362022734133056
132,Y00964,AMOCO,,1993/04/01 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1993/04/01 00:00:00+00,0,N,1993/04/01 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,214000,10,1988/03/16 00:00:00+00,97,2304,H,Y,NR04-01,Hanna Shoal                                                 ,136,0F,0F136,0,964,BFT,N,,0.00592778049849585,0.362151450445502
133,Y00963,ARCO,,1992/04/01 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/04/01 00:00:00+00,0,N,1992/04/01 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,144980,10,1988/03/16 00:00:00+00,97,2304,H,Y,NR04-01,Hanna Shoal                                                 ,135,0F,0F135,0,963,BFT,N,,0.00592816159951326,0.362204233290494
134,Y01031,SHELL,,1993/04/01 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1993/04/01 00:00:00+00,0,N,1993/04/01 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,193000,10,1988/03/16 00:00:00+00,97,2304,H,Y,NR05-01,Dease Inlet                                                 ,212,DI,DI212,0,1031,BFT,N,,0.00592072349991213,0.361361856086488
135,Y00969,TEXACO,,1992/04/09 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/04/09 00:00:00+00,0,N,1992/04/09 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,502250,10,1988/03/16 00:00:00+00,97,2304,H,Y,NR04-01,Hanna Shoal                                                 ,189,0F,0F189,0,969,BFT,N,,0.0059206230998825,0.361391949260076
136,Y00968,AMOCO,,1993/04/01 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1993/04/01 00:00:00+00,0,N,1993/04/01 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,214000,10,1988/03/16 00:00:00+00,97,2304,H,Y,NR04-01,Hanna Shoal                                                 ,181,0F,0F181,0,968,BFT,N,,0.00591654425079469,0.36152475561618
